Symbole,Signal,Score,Prix,Tendance,RSI,Domaine,Volume moyen,Fiabilite,detection_time
HEI.DE,ACHAT,6.24,198.64999389648438,Baisse,48.1,Basic Materials,293247.9,100.0,2025-09-04 20:50:05
HUT,VENTE,-2.52,26.239999771118164,Hausse,61.25,Financial Services,4935923.97,66.66666666666666,2025-09-04 20:50:05
INGA.AS,ACHAT,6.52,20.899999618530273,Hausse,58.67,Financial Services,7109436.23,80.0,2025-09-04 20:50:05
IONQ,ACHAT,5.86,42.0177001953125,Hausse,52.17,Technology,16641626.0,100.0,2025-09-04 20:50:05
JCI,ACHAT,6.52,106.91000366210938,Hausse,52.09,Industrials,5099511.6,100.0,2025-09-04 20:50:05
LHX,ACHAT,4.73,273.2099914550781,Baisse,48.81,Industrials,784438.3,100.0,2025-09-04 20:50:05
LLOY.L,ACHAT,8.02,80.4800033569336,Baisse,47.99,Financial Services,95034333.83,69.23076923076923,2025-09-04 20:50:05
LYFT,ACHAT,3.12,16.862499237060547,Hausse,65.17,Technology,15889041.57,100.0,2025-09-04 20:50:05
MELI,ACHAT,8.26,2416.169921875,Hausse,51.59,Consumer Cyclical,228715.33,66.66666666666666,2025-09-04 20:50:05
MP,ACHAT,4.54,64.61239624023438,Baisse,42.71,Basic Materials,8162073.07,100.0,2025-09-04 20:50:05
MSFT,ACHAT,5.347,507.75,Baisse,49.53,Technology,20834633.5,100.0,2025-09-04 20:50:05
MU,ACHAT,3.97,122.5,Hausse,56.7,Technology,16905187.93,100.0,2025-09-04 20:50:05
NOVN.SW,ACHAT,4.825,103.91999816894531,Hausse,68.59,Healthcare,2436204.8,66.66666666666666,2025-09-04 20:50:05
NTES,ACHAT,2.138,133.1300048828125,Baisse,51.28,Communication Services,772956.13,66.66666666666666,2025-09-04 20:50:05
NVDA,ACHAT,5.36,170.60000610351562,Baisse,44.3,Technology,163672497.8,0.0,2025-09-04 20:50:05
NXE,ACHAT,8.68,7.630000114440918,Hausse,59.28,Energy,6595313.57,62.5,2025-09-04 20:50:05
QBTS,ACHAT,5.36,15.170000076293945,Baisse,43.78,Technology,34468997.87,100.0,2025-09-04 20:50:05
QSI,VENTE,-3.387,1.0400999784469604,Baisse,31.4,Healthcare,6278933.83,60.0,2025-09-04 20:50:05
RBLX,ACHAT,2.18,130.1199951171875,Hausse,57.69,Communication Services,9202880.03,66.66666666666666,2025-09-04 20:50:05
RBRK,ACHAT,3.05,87.16000366210938,Baisse,49.02,Technology,2590483.33,100.0,2025-09-04 20:50:05
RGTI,ACHAT,4.646,15.039999961853027,Baisse,48.73,Technology,36303006.67,100.0,2025-09-04 20:50:05
RMS.PA,VENTE,-3.68,2019.0,Baisse,35.22,Consumer Cyclical,55957.43,0.0,2025-09-04 20:50:05
SAP.DE,ACHAT,6.04,233.1999969482422,Baisse,42.78,Technology,1255922.43,100.0,2025-09-04 20:50:05
SCSC,ACHAT,3.473,44.529998779296875,Hausse,57.53,Technology,278353.9,66.66666666666666,2025-09-04 20:50:05
SMTC,ACHAT,3.781,59.724998474121094,Hausse,67.19,Technology,1423402.1,66.66666666666666,2025-09-04 20:50:05
SQM,ACHAT,5.049,44.08000183105469,Baisse,51.45,Basic Materials,1115587.83,100.0,2025-09-04 20:50:05
STNG,ACHAT,9.935,50.92250061035156,Hausse,67.81,Energy,640478.73,60.0,2025-09-04 20:50:05
SWK,ACHAT,4.97,74.41500091552734,Hausse,55.53,Industrials,1298859.27,66.66666666666666,2025-09-04 20:50:05
TDY,ACHAT,3.97,549.1599731445312,Hausse,57.05,Technology,180424.77,75.0,2025-09-04 20:50:05
TM,ACHAT,8.4,197.69569396972656,Hausse,59.79,Consumer Cyclical,219370.53,100.0,2025-09-04 20:50:05
TSM,ACHAT,4.718,234.5749969482422,Hausse,49.93,Technology,7082476.9,66.66666666666666,2025-09-04 20:50:05
UBER,ACHAT,5.36,92.91840362548828,Baisse,49.09,Technology,11933626.63,0.0,2025-09-04 20:50:05
UEC,ACHAT,11.925,11.329999923706055,Hausse,67.14,Energy,12054879.73,80.0,2025-09-04 20:50:05
URBN,ACHAT,8.06,70.20999908447266,Baisse,44.49,Consumer Cyclical,1954321.63,100.0,2025-09-04 20:50:05
VRSN,ACHAT,2.793,276.0400085449219,Hausse,53.22,Technology,1012238.87,100.0,2025-09-04 20:50:05
XOM,ACHAT,7.77,111.91000366210938,Hausse,56.76,Energy,14752140.0,0.0,2025-09-04 20:50:05
ZS,ACHAT,5.36,268.6531066894531,Baisse,41.6,Technology,1632453.87,100.0,2025-09-04 20:50:05
ZURN.SW,ACHAT,11.62,579.2000122070312,Hausse,52.45,Financial Services,195240.73,71.42857142857143,2025-09-04 20:50:05
