Symbole,Signal,Score,Prix,Tendance,RSI,Domaine,Volume moyen,Fiabilite,detection_time
LINK-USD,ACHAT,6.567,20.613588333129883,Baisse,41.03,ℹ️Inconnu!!,881983637.47,0,2025-09-28 11:49:54
LRCX,VENTE,-4.901,128.3300018310547,Hausse,75.79,Technology,7552333.33,0,2025-09-28 11:49:54
MC.PA,ACHAT,4.383,515.7000122070312,Hausse,58.12,Consumer Cyclical,309991.93,0,2025-09-28 11:49:54
MCD,ACHAT,4.17,305.239990234375,Hausse,48.39,Consumer Cyclical,1982046.67,0,2025-09-28 11:49:54
MELI,ACHAT,4.383,2468.419921875,Hausse,57.04,Consumer Cyclical,242440.0,0,2025-09-28 11:49:54
ML.PA,ACHAT,7.062,30.889999389648438,Baisse,44.27,ℹ️Inconnu!!,883595.4,0,2025-09-28 11:49:54
MMM,ACHAT,5.212,152.80999755859375,Baisse,43.84,Industrials,1774673.33,0,2025-09-28 11:49:54
MSFT,ACHAT,7.89,511.4599914550781,Hausse,52.55,Technology,20370953.33,0,2025-09-28 11:49:54
NG=F,ACHAT,10.02,3.2060000896453857,Hausse,59.26,ℹ️Inconnu!!,134240.7,0,2025-09-28 11:49:54
NIO,VENTE,-3.695,7.039999961853027,Hausse,59.22,Consumer Cyclical,97642770.0,0,2025-09-28 11:49:54
NOC,ACHAT,10.87,594.52001953125,Hausse,63.6,Industrials,688886.67,0,2025-09-28 11:49:54
NOW,ACHAT,9.64,936.0,Hausse,51.88,Technology,1523463.33,0,2025-09-28 11:49:54
NVR,ACHAT,3.63,8032.77978515625,Baisse,48.15,Consumer Cyclical,17943.33,0,2025-09-28 11:49:54
NXE,ACHAT,4.755,9.100000381469727,Hausse,66.49,Energy,8091703.33,0,2025-09-28 11:49:54
ORC,ACHAT,11.18,7.050000190734863,Hausse,51.01,Real Estate,4510210.0,0,2025-09-28 11:49:54
OTIS,ACHAT,7.22,90.37999725341797,Hausse,56.45,Industrials,3179236.67,0,2025-09-28 11:49:54
PBR,ACHAT,4.3,13.079999923706055,Hausse,59.5,Energy,19545003.33,0,2025-09-28 11:49:54
PDD,ACHAT,4.565,129.99000549316406,Hausse,60.22,Consumer Cyclical,10262083.33,0,2025-09-28 11:49:54
PFC.L,VENTE,-3.385,0.03974999859929085,Baisse,15.64,Energy,0.0,0,2025-09-28 11:49:54
PH,ACHAT,8.84,750.719970703125,Baisse,51.13,Industrials,568830.0,0,2025-09-28 11:49:54
PHIA.AS,ACHAT,8.78,22.989999771118164,Baisse,43.77,Healthcare,1342868.97,0,2025-09-28 11:49:54
PHM,ACHAT,10.09,131.14999389648438,Baisse,51.72,Consumer Cyclical,2001570.0,0,2025-09-28 11:49:54
PNR,ACHAT,11.13,109.76000213623047,Hausse,53.56,Industrials,1066933.33,0,2025-09-28 11:49:54
PSEC,VENTE,-2.73,2.609999895095825,Baisse,38.95,Financial Services,3960203.33,0,2025-09-28 11:49:54
PTON,ACHAT,5.2,8.5649995803833,Hausse,59.99,Consumer Cyclical,10133633.33,0,2025-09-28 11:49:54
QBTQ.CN,VENTE,-1.886,1.340000033378601,Hausse,53.19,Technology,70098.13,0,2025-09-28 11:49:54
RGLD,ACHAT,8.31,196.7100067138672,Hausse,67.76,Basic Materials,895483.33,0,2025-09-28 11:49:54
RGTI,VENTE,-1.886,31.18000030517578,Hausse,82.03,Technology,58136296.67,0,2025-09-28 11:49:54
RHM.DE,ACHAT,5.245,1960.5,Hausse,65.54,Industrials,196591.73,0,2025-09-28 11:49:54
RIVN,ACHAT,5.2,15.59000015258789,Hausse,65.65,Consumer Cyclical,49749686.67,0,2025-09-28 11:49:54
ROST,ACHAT,7.94,151.52000427246094,Hausse,60.7,Consumer Cyclical,3000110.0,0,2025-09-28 11:49:54
RR.L,ACHAT,5.245,1182.5,Hausse,69.2,Industrials,30767448.23,0,2025-09-28 11:49:54
RTX,ACHAT,7.89,163.35000610351562,Hausse,64.97,Industrials,3849350.0,0,2025-09-28 11:49:54
SAND,ACHAT,8.31,12.270000457763672,Hausse,68.64,Basic Materials,4474093.33,0,2025-09-28 11:49:54
SI=F,VENTE,-2.775,46.65599822998047,Hausse,78.47,ℹ️Inconnu!!,5094.47,0,2025-09-28 11:49:54
SLV,VENTE,-0.525,41.86000061035156,Hausse,78.05,ℹ️Inconnu!!,23349326.67,0,2025-09-28 11:49:54
SOL-USD,ACHAT,7.062,201.51710510253906,Baisse,43.85,ℹ️Inconnu!!,7697237926.63,0,2025-09-28 11:49:54
STNG,ACHAT,7.075,57.810001373291016,Hausse,60.81,Energy,706993.33,0,2025-09-28 11:49:54
SWK,ACHAT,5.212,73.8499984741211,Baisse,43.91,Industrials,1388613.33,0,2025-09-28 11:49:54
TJX,ACHAT,6.288,143.08999633789062,Hausse,69.84,Consumer Cyclical,2948050.0,0,2025-09-28 11:49:54
TM,ACHAT,4.17,198.10000610351562,Baisse,52.16,Consumer Cyclical,154273.33,0,2025-09-28 11:49:54
TNK,ACHAT,4.8,52.369998931884766,Baisse,53.36,Energy,349496.67,0,2025-09-28 11:49:54
TOL,ACHAT,3.957,137.22000122070312,Baisse,46.42,Consumer Cyclical,1083600.0,0,2025-09-28 11:49:54
TRX,ACHAT,6.261,0.5899999737739563,Hausse,72.34,Basic Materials,1172756.67,0,2025-09-28 11:49:54
TRX-USD,ACHAT,6.931,0.3364449143409729,Baisse,47.37,ℹ️Inconnu!!,850117291.23,0,2025-09-28 11:49:54
TSLA,ACHAT,6.288,440.3999938964844,Hausse,69.89,Consumer Cyclical,60648573.33,0,2025-09-28 11:49:54
TTWO,ACHAT,4.688,256.1199951171875,Hausse,67.32,Communication Services,1059096.67,0,2025-09-28 11:49:54
TXT,ACHAT,5.318,83.48999786376953,Hausse,58.29,Industrials,916450.0,0,2025-09-28 11:49:54
UEC,ACHAT,4.755,13.670000076293945,Hausse,67.44,Energy,15618780.0,0,2025-09-28 11:49:54
URBN,ACHAT,9.61,73.0,Hausse,51.97,Consumer Cyclical,2078666.67,0,2025-09-28 11:49:54
VOD.L,ACHAT,4.86,85.76000213623047,Baisse,49.58,Communication Services,52095025.13,0,2025-09-28 11:49:54
VOW.DE,VENTE,-1.375,92.5999984741211,Baisse,31.44,Consumer Cyclical,44474.13,0,2025-09-28 11:49:54
VYX,ACHAT,7.88,12.600000381469727,Baisse,44.65,Technology,1273453.33,0,2025-09-28 11:49:54
XBI,ACHAT,7.11,97.94999694824219,Hausse,63.51,ℹ️Inconnu!!,8916050.0,0,2025-09-28 11:49:54
XHB,ACHAT,10.67,110.4000015258789,Baisse,45.76,ℹ️Inconnu!!,2548570.0,0,2025-09-28 11:49:54
XLB,ACHAT,10.67,88.83999633789062,Baisse,43.97,ℹ️Inconnu!!,5755470.0,0,2025-09-28 11:49:54
XLC,ACHAT,7.37,118.16999816894531,Hausse,67.71,ℹ️Inconnu!!,6043423.33,0,2025-09-28 11:49:54
XLF,ACHAT,7.11,53.86000061035156,Hausse,56.56,ℹ️Inconnu!!,35031520.0,0,2025-09-28 11:49:54
XLI,ACHAT,7.11,152.5800018310547,Hausse,54.97,ℹ️Inconnu!!,9721690.0,0,2025-09-28 11:49:54
XLV,ACHAT,10.67,135.5,Baisse,48.77,ℹ️Inconnu!!,12033253.33,0,2025-09-28 11:49:54
XLY,ACHAT,7.11,239.7100067138672,Hausse,59.55,ℹ️Inconnu!!,6544750.0,0,2025-09-28 11:49:54
XMTR,ACHAT,5.245,55.86000061035156,Hausse,66.46,Industrials,753013.33,0,2025-09-28 11:49:54
XOM,ACHAT,6.39,117.22000122070312,Hausse,64.69,Energy,15994093.33,0,2025-09-28 11:49:54
XPEV,ACHAT,5.2,22.790000915527344,Hausse,61.51,Consumer Cyclical,9461973.33,0,2025-09-28 11:49:54
XRT,ACHAT,9.15,86.55999755859375,Hausse,54.54,ℹ️Inconnu!!,4707316.67,0,2025-09-28 11:49:54
XYL,ACHAT,7.89,143.02999877929688,Hausse,56.67,Industrials,1167133.33,0,2025-09-28 11:49:54
Z,ACHAT,4.08,79.48500061035156,Baisse,43.02,Communication Services,2798446.67,0,2025-09-28 11:49:54
ZC=F,VENTE,-3.95,422.0,Hausse,60.74,ℹ️Inconnu!!,96571.2,0,2025-09-28 11:49:54
ZTS,ACHAT,8.63,143.5,Baisse,37.29,Healthcare,2524133.33,0,2025-09-28 11:49:54
