Symbole,Signal,Score,Prix,Tendance,RSI,Domaine,Volume moyen,Fiabilite,detection_time
INOD,ACHAT,3.9825000000000004,39.834999084472656,Baisse,40.62,Technology,2529496.77,60.0,2025-08-15 18:04:37
INSM,ACHAT,6.627000000000001,125.97000122070312,Hausse,78.7,Healthcare,2847214.07,100.0,2025-08-15 18:04:37
INTC,ACHAT,3.8000000000000007,25.14069938659668,Hausse,68.23,Technology,94427388.0,66.66666666666666,2025-08-15 18:04:37
IONQ,ACHAT,6.911,40.119998931884766,Baisse,46.65,Technology,20835975.13,100.0,2025-08-15 18:04:37
LB,VENTE,-2.470999999999999,51.66999816894531,Baisse,38.55,Energy,591948.33,66.66666666666666,2025-08-15 18:04:37
LHX,ACHAT,5.16,270.3599853515625,Baisse,54.24,Industrials,1016746.5,100.0,2025-08-15 18:04:37
LLY,ACHAT,3.2249999999999996,691.6950073242188,Baisse,42.65,Healthcare,4481699.33,100.0,2025-08-15 18:04:37
LMT,ACHAT,3.3799999999999994,438.1400146484375,Hausse,51.64,Industrials,1642869.2,0.0,2025-08-15 18:04:37
LTC,ACHAT,6.482,35.505001068115234,Hausse,54.76,Real Estate,276830.37,0.0,2025-08-15 18:04:37
LYFT,ACHAT,4.23,15.694999694824219,Hausse,65.37,Technology,13761680.33,100.0,2025-08-15 18:04:37
MAA,ACHAT,5.518,140.50999450683594,Baisse,39.39,Real Estate,635647.73,100.0,2025-08-15 18:04:37
MDT,ACHAT,8.770999999999999,92.37000274658203,Hausse,58.63,Healthcare,4583690.33,0.0,2025-08-15 18:04:37
MMM,ACHAT,2.988,153.4199981689453,Hausse,51.94,Industrials,3033940.63,100.0,2025-08-15 18:04:37
MRK,ACHAT,6.476,83.58000183105469,Hausse,59.57,Healthcare,8426602.9,0.0,2025-08-15 18:04:37
MTCH,ACHAT,3.808,38.52000045776367,Hausse,70.78,Communication Services,4482124.17,66.66666666666666,2025-08-15 18:04:37
NBIX,ACHAT,9.549,131.9499969482422,Hausse,54.97,Healthcare,959166.7,60.0,2025-08-15 18:04:37
NEM,ACHAT,3.694,69.18499755859375,Hausse,68.78,Basic Materials,11368282.33,0.0,2025-08-15 18:04:37
NIO,ACHAT,8.4,4.730000019073486,Hausse,55.8,Consumer Cyclical,68453135.4,100.0,2025-08-15 18:04:37
NOC,ACHAT,3.464,583.72998046875,Hausse,72.25,Industrials,788082.27,0.0,2025-08-15 18:04:37
NOVN.SW,ACHAT,7.76,99.30999755859375,Hausse,63.53,Healthcare,2660116.1,100.0,2025-08-15 18:04:37
NTES,ACHAT,3.2199999999999998,129.1750030517578,Baisse,46.89,Communication Services,753437.33,66.66666666666666,2025-08-15 18:04:37
NTRA,ACHAT,6.476,162.3300018310547,Hausse,61.9,Healthcare,1477595.6,100.0,2025-08-15 18:04:37
NXE,ACHAT,5.617000000000001,6.769999980926514,Baisse,49.03,Energy,7003236.17,75.0,2025-08-15 18:04:37
O,ACHAT,7.442000000000001,58.27000045776367,Hausse,59.05,Real Estate,5004290.03,0.0,2025-08-15 18:04:37
OKTA,ACHAT,7.356,91.29000091552734,Baisse,43.12,Technology,3280986.43,75.0,2025-08-15 18:04:37
PANW,ACHAT,8.978000000000002,175.32000732421875,Baisse,41.92,Technology,9043323.9,0.0,2025-08-15 18:04:37
PAYX,ACHAT,6.911,137.5500030517578,Baisse,40.47,Technology,2147340.1,0.0,2025-08-15 18:04:37
PBR,ACHAT,5.707000000000001,12.085000038146973,Baisse,42.15,Energy,21988752.37,66.66666666666666,2025-08-15 18:04:37
PDD,ACHAT,7.530000000000001,119.11000061035156,Hausse,63.63,Consumer Cyclical,6167911.77,0.0,2025-08-15 18:04:37
PFE,ACHAT,6.476,25.048999786376953,Hausse,57.55,Healthcare,43021162.83,0.0,2025-08-15 18:04:37
PLD,ACHAT,5.99,106.5250015258789,Baisse,49.36,Real Estate,4041924.0,100.0,2025-08-15 18:04:37
PSA,ACHAT,6.598999999999999,283.4049987792969,Baisse,47.55,Real Estate,890064.43,0.0,2025-08-15 18:04:37
QCOM,ACHAT,4.072000000000001,157.83999633789062,Hausse,56.41,Technology,7846832.37,0.0,2025-08-15 18:04:37
REGN,ACHAT,8.523,576.1699829101562,Hausse,58.07,Healthcare,940904.43,100.0,2025-08-15 18:04:37
RGEN,ACHAT,5.159,127.0,Hausse,56.62,Healthcare,905552.77,66.66666666666666,2025-08-15 18:04:37
RHM.DE,ACHAT,5.76,1617.5,Baisse,42.25,Industrials,234912.7,80.0,2025-08-15 18:04:37
RIO.L,ACHAT,6.99,4513.0,Baisse,50.23,Basic Materials,2984874.33,0.0,2025-08-15 18:04:37
RIVN,ACHAT,7.0200000000000005,12.145000457763672,Baisse,42.13,Consumer Cyclical,36978124.23,0.0,2025-08-15 18:04:37
RMAX,ACHAT,6.482,8.84000015258789,Hausse,60.67,Real Estate,250903.63,0.0,2025-08-15 18:04:37
RMS.PA,VENTE,-4.14,2064.0,Baisse,33.38,Consumer Cyclical,52487.2,0.0,2025-08-15 18:04:37
ROG.SW,ACHAT,6.24,255.0,Hausse,49.51,Healthcare,843979.67,0.0,2025-08-15 18:04:37
SAND,ACHAT,3.694,10.57509994506836,Hausse,68.85,Basic Materials,8995446.53,100.0,2025-08-15 18:04:37
SFL,ACHAT,5.16,8.994999885559082,Baisse,45.13,Industrials,637395.67,100.0,2025-08-15 18:04:37
SHOP,ACHAT,2.7030000000000003,141.30999755859375,Hausse,59.03,Technology,6986657.53,100.0,2025-08-15 18:04:37
SNY,ACHAT,6.9799999999999995,49.72999954223633,Hausse,58.78,Healthcare,1837227.73,100.0,2025-08-15 18:04:37
SPOT,ACHAT,3.9000000000000004,737.313720703125,Hausse,59.28,Communication Services,2331684.87,66.66666666666666,2025-08-15 18:04:37
TMO,ACHAT,6.476,488.6499938964844,Hausse,65.33,Healthcare,2856182.97,100.0,2025-08-15 18:04:37
TRX,ACHAT,4.2,0.352400004863739,Baisse,48.32,Basic Materials,452706.23,0.0,2025-08-15 18:04:37
TSM,ACHAT,4.362,238.4600067138672,Baisse,51.12,Technology,8234298.0,66.66666666666666,2025-08-15 18:04:37
UDR,ACHAT,9.385,38.40999984741211,Baisse,43.55,Real Estate,1715106.13,0.0,2025-08-15 18:04:37
URBN,ACHAT,6.44,77.02999877929688,Hausse,53.53,Consumer Cyclical,1169693.27,100.0,2025-08-15 18:04:37
VEEV,ACHAT,5.067999999999999,278.0400085449219,Baisse,45.68,Healthcare,846605.9,0.0,2025-08-15 18:04:37
VICI,ACHAT,7.418,32.54499816894531,Baisse,43.49,Real Estate,4404104.77,0.0,2025-08-15 18:04:37
VNA.DE,ACHAT,5.87,28.5,Hausse,52.67,Real Estate,1755513.5,0.0,2025-08-15 18:04:37
WDAY,ACHAT,7.148,224.97500610351562,Baisse,45.68,Technology,2731983.53,0.0,2025-08-15 18:04:37
WELL,ACHAT,6.152,162.94000244140625,Baisse,54.05,Real Estate,2370934.33,0.0,2025-08-15 18:04:37
XMTR,ACHAT,3.1087499999999997,47.400001525878906,Hausse,70.26,Industrials,893226.53,60.0,2025-08-15 18:04:37
XOM,ACHAT,5.707000000000001,107.16999816894531,Baisse,44.42,Energy,14963798.6,0.0,2025-08-15 18:04:37
XYL,ACHAT,3.065,141.4149932861328,Hausse,62.39,Industrials,1083753.03,0.0,2025-08-15 18:04:37
ZM,ACHAT,6.007000000000001,72.58499908447266,Baisse,45.32,Technology,3020909.87,66.66666666666666,2025-08-15 18:04:37
ZS,ACHAT,6.911,273.9800109863281,Baisse,42.32,Technology,1637501.87,100.0,2025-08-15 18:04:37
