Symbole,Signal,Score,Prix,Tendance,RSI,Domaine,Volume moyen,Fiabilite,detection_time
CDNS,ACHAT,5.27,347.2699890136719,Baisse,50.39,ℹ️Inconnu!!,1543306.67,0,2025-09-18 20:37:39
CGC,ACHAT,5.297,1.3600000143051147,Baisse,49.24,ℹ️Inconnu!!,26923510.0,0,2025-09-18 20:37:39
COLL,ACHAT,6.567,35.540000915527344,Baisse,46.03,ℹ️Inconnu!!,466150.0,0,2025-09-18 20:37:39
CRL,ACHAT,6.047,152.72000122070312,Baisse,43.09,ℹ️Inconnu!!,790923.33,0,2025-09-18 20:37:39
CRM,ACHAT,6.047,242.2100067138672,Baisse,44.5,ℹ️Inconnu!!,9487546.67,0,2025-09-18 20:37:39
CRSR,ACHAT,6.567,8.510000228881836,Baisse,42.93,ℹ️Inconnu!!,682516.67,0,2025-09-18 20:37:39
CSCO,ACHAT,5.659,67.72000122070312,Hausse,49.8,ℹ️Inconnu!!,18893463.33,0,2025-09-18 20:37:39
CTSH,ACHAT,6.411,70.02999877929688,Baisse,44.65,ℹ️Inconnu!!,3537716.67,0,2025-09-18 20:37:39
CVNA,ACHAT,6.401,378.05999755859375,Hausse,58.34,ℹ️Inconnu!!,2275386.67,0,2025-09-18 20:37:39
CVX,ACHAT,6.401,160.08999633789062,Hausse,60.11,ℹ️Inconnu!!,7216910.0,0,2025-09-18 20:37:39
DAL,ACHAT,6.567,58.81999969482422,Baisse,49.96,ℹ️Inconnu!!,7083076.67,0,2025-09-18 20:37:39
DE,ACHAT,9.232,469.1199951171875,Baisse,40.01,ℹ️Inconnu!!,1426340.0,0,2025-09-18 20:37:39
DES,ACHAT,7.451,33.97999954223633,Hausse,55.65,ℹ️Inconnu!!,105470.0,0,2025-09-18 20:37:39
DHI,ACHAT,6.567,169.97999572753906,Baisse,53.76,ℹ️Inconnu!!,3438726.67,0,2025-09-18 20:37:39
DHR,ACHAT,6.802,192.94000244140625,Baisse,40.23,ℹ️Inconnu!!,2282096.67,0,2025-09-18 20:37:39
DHT,ACHAT,5.298,12.949999809265137,Hausse,70.96,ℹ️Inconnu!!,1270623.33,0,2025-09-18 20:37:39
DIS,ACHAT,7.062,116.0999984741211,Baisse,45.56,ℹ️Inconnu!!,4323166.67,0,2025-09-18 20:37:39
EMR,ACHAT,7.062,131.0,Baisse,44.14,ℹ️Inconnu!!,1909990.0,0,2025-09-18 20:37:39
ENGI.PA,ACHAT,5.27,17.8799991607666,Baisse,42.39,ℹ️Inconnu!!,2799553.37,0,2025-09-18 20:37:39
EQR,ACHAT,7.062,64.62999725341797,Baisse,44.02,ℹ️Inconnu!!,1232750.0,0,2025-09-18 20:37:39
ESS,ACHAT,6.31,266.2300109863281,Hausse,49.87,ℹ️Inconnu!!,256923.33,0,2025-09-18 20:37:39
F,ACHAT,6.023,11.65999984741211,Hausse,54.27,ℹ️Inconnu!!,47996416.67,0,2025-09-18 20:37:39
FAST,ACHAT,6.567,47.119998931884766,Baisse,44.16,ℹ️Inconnu!!,5224963.33,0,2025-09-18 20:37:39
FATE,ACHAT,6.542,0.949999988079071,Baisse,40.74,ℹ️Inconnu!!,1399360.0,0,2025-09-18 20:37:39
FDUS,ACHAT,6.567,21.079999923706055,Baisse,45.47,ℹ️Inconnu!!,198693.33,0,2025-09-18 20:37:39
FNV.TO,VENTE,-0.519,276.5400085449219,Hausse,71.43,ℹ️Inconnu!!,267626.67,0,2025-09-18 20:37:39
FRE.DE,ACHAT,5.298,47.529998779296875,Hausse,65.55,ℹ️Inconnu!!,547657.03,0,2025-09-18 20:37:39
GASS,ACHAT,7.062,7.099999904632568,Baisse,47.65,ℹ️Inconnu!!,149833.33,0,2025-09-18 20:37:39
GBDC,ACHAT,6.567,14.109999656677246,Baisse,41.42,ℹ️Inconnu!!,1034170.0,0,2025-09-18 20:37:39
GC=F,VENTE,-7.035,3700.39990234375,Hausse,76.15,ℹ️Inconnu!!,4578.07,0,2025-09-18 20:37:39
GDXD,VENTE,-1.453,1.2400000095367432,Baisse,27.76,ℹ️Inconnu!!,13366620.0,0,2025-09-18 20:37:39
GILD,ACHAT,6.567,112.26000213623047,Baisse,47.06,ℹ️Inconnu!!,6265830.0,0,2025-09-18 20:37:39
GLDM,ACHAT,5.298,72.48999786376953,Hausse,71.53,ℹ️Inconnu!!,3543286.67,0,2025-09-18 20:37:39
GLNG,ACHAT,6.567,39.93000030517578,Baisse,40.71,ℹ️Inconnu!!,1333953.33,0,2025-09-18 20:37:39
GPI,ACHAT,6.567,458.25,Baisse,49.61,ℹ️Inconnu!!,146236.67,0,2025-09-18 20:37:39
GSK.L,ACHAT,6.31,1472.5,Hausse,53.03,ℹ️Inconnu!!,6580106.63,0,2025-09-18 20:37:39
HEI.DE,ACHAT,9.558,201.89999389648438,Hausse,50.95,ℹ️Inconnu!!,244199.9,0,2025-09-18 20:37:39
HEN3.DE,ACHAT,7.062,72.26000213623047,Baisse,49.82,ℹ️Inconnu!!,349418.8,0,2025-09-18 20:37:39
HG=F,VENTE,-1.87,4.61299991607666,Hausse,49.7,ℹ️Inconnu!!,1948.43,0,2025-09-18 20:37:39
HL,VENTE,-0.629,11.029999732971191,Hausse,75.46,ℹ️Inconnu!!,22891743.33,0,2025-09-18 20:37:39
HMC,ACHAT,5.659,34.119998931884766,Hausse,55.88,ℹ️Inconnu!!,688810.0,0,2025-09-18 20:37:39
HNI,ACHAT,6.047,44.7599983215332,Baisse,44.75,ℹ️Inconnu!!,661500.0,0,2025-09-18 20:37:39
HSBA.L,ACHAT,5.298,1014.7999877929688,Hausse,69.06,ℹ️Inconnu!!,19602499.27,0,2025-09-18 20:37:39
HUT,VENTE,-0.629,37.790000915527344,Hausse,81.04,ℹ️Inconnu!!,5458010.0,0,2025-09-18 20:37:39
IAU,ACHAT,5.298,69.0,Hausse,71.86,ℹ️Inconnu!!,7032276.67,0,2025-09-18 20:37:39
