Symbole,Signal,Score,Prix,Tendance,RSI,Domaine,Volume moyen,Fiabilite,detection_time
CVS,ACHAT,8.006,71.19999694824219,Hausse,71.07,Healthcare,8166559.3,100.0,2025-08-20 21:03:20
CVX,ACHAT,9.67,152.7592010498047,Hausse,54.84,Energy,10734530.7,0.0,2025-08-20 21:03:20
DAC,ACHAT,5.13,92.41000366210938,Baisse,52.74,Industrials,60252.43,100.0,2025-08-20 21:03:20
DE,ACHAT,5.76,492.0299987792969,Baisse,44.29,Industrials,1346240.03,0.0,2025-08-20 21:03:20
DHR,ACHAT,6.476,212.1999969482422,Hausse,65.05,Healthcare,3131526.67,0.0,2025-08-20 21:03:20
DLR,ACHAT,2.9,164.7100067138672,Baisse,33.82,Real Estate,1055988.07,100.0,2025-08-20 21:03:20
DOCU,ACHAT,5.09,70.70999908447266,Baisse,42.55,Technology,1555745.9,75.0,2025-08-20 21:03:20
ENGI.PA,ACHAT,6.07,18.905000686645508,Baisse,45.9,Utilities,2841856.5,75.0,2025-08-20 21:03:20
ENR.DE,ACHAT,5.92,91.76000213623047,Baisse,40.74,Industrials,1217584.73,66.66666666666666,2025-08-20 21:03:20
EQR,ACHAT,4.91,64.32499694824219,Hausse,48.49,Real Estate,1710591.53,0.0,2025-08-20 21:03:20
ESS,ACHAT,4.91,262.6700134277344,Hausse,46.87,Real Estate,463688.97,0.0,2025-08-20 21:03:20
ETOR,VENTE,-1.1,44.310001373291016,Baisse,24.21,Financial Services,693278.17,0.0,2025-08-20 21:03:20
EXK,ACHAT,5.19,5.394999980926514,Baisse,51.55,Basic Materials,9392023.37,0.0,2025-08-20 21:03:20
EXR,ACHAT,5.99,139.74000549316406,Baisse,45.47,Real Estate,1258768.83,0.0,2025-08-20 21:03:20
FLEX,ACHAT,6.42,48.540000915527344,Baisse,44.9,Technology,3964084.2,71.42857142857143,2025-08-20 21:03:20
FME.DE,ACHAT,5.52,43.310001373291016,Hausse,44.34,Healthcare,427067.93,0.0,2025-08-20 21:03:20
FNV,ACHAT,4.055,178.25999450683594,Hausse,64.65,Basic Materials,669343.83,0.0,2025-08-20 21:03:20
FNV.TO,ACHAT,4.115,247.1999969482422,Hausse,67.87,Basic Materials,279805.97,100.0,2025-08-20 21:03:20
FRE.DE,ACHAT,6.885,47.150001525878906,Hausse,78.41,Healthcare,671292.33,66.66666666666666,2025-08-20 21:03:20
GE,ACHAT,5.16,267.0133972167969,Baisse,52.49,Industrials,5510646.27,100.0,2025-08-20 21:03:20
GILD,ACHAT,6.476,119.19000244140625,Hausse,59.99,Healthcare,6075716.9,0.0,2025-08-20 21:03:20
GLW,ACHAT,6.39,64.09300231933594,Hausse,67.42,Technology,5349467.7,66.66666666666666,2025-08-20 21:03:20
HII,ACHAT,4.27,265.3800048828125,Hausse,55.39,Industrials,468978.47,100.0,2025-08-20 21:03:20
HMY,ACHAT,4.171,15.380000114440918,Hausse,54.98,Basic Materials,3101178.3,0.0,2025-08-20 21:03:20
IDXX,ACHAT,5.431,635.64501953125,Hausse,59.73,Healthcare,688599.63,100.0,2025-08-20 21:03:20
INCY,ACHAT,8.771,85.68499755859375,Hausse,72.43,Healthcare,1716821.57,100.0,2025-08-20 21:03:20
INSM,ACHAT,7.131,128.63999938964844,Hausse,82.42,Healthcare,2913486.8,100.0,2025-08-20 21:03:20
LAC,ACHAT,4.74,2.7049999237060547,Baisse,44.67,Basic Materials,6505663.83,0.0,2025-08-20 21:03:20
LB,ACHAT,7.16,54.02000045776367,Hausse,46.7,Energy,597220.77,71.42857142857143,2025-08-20 21:03:20
LHA.DE,ACHAT,2.985,8.251999855041504,Hausse,67.28,Industrials,3546931.07,0.0,2025-08-20 21:03:20
LHX,ACHAT,4.282,274.635009765625,Hausse,64.68,Industrials,1001802.3,100.0,2025-08-20 21:03:20
LLY,ACHAT,3.99,700.0999755859375,Baisse,45.3,Healthcare,4749500.13,100.0,2025-08-20 21:03:20
LMT,ACHAT,3.772,445.2077941894531,Hausse,58.09,Industrials,1634022.8,0.0,2025-08-20 21:03:20
LTC,ACHAT,7.88,36.19499969482422,Hausse,64.44,Real Estate,266787.07,0.0,2025-08-20 21:03:20
LYFT,ACHAT,3.97,15.395000457763672,Hausse,58.34,Technology,14713946.73,100.0,2025-08-20 21:03:20
MAA,ACHAT,4.91,142.39999389648438,Hausse,46.91,Real Estate,643604.87,100.0,2025-08-20 21:03:20
MCD,ACHAT,5.98,313.510009765625,Hausse,66.21,Consumer Cyclical,2543694.27,0.0,2025-08-20 21:03:20
MDT,ACHAT,11.18,93.4000015258789,Hausse,58.12,Healthcare,5400068.4,0.0,2025-08-20 21:03:20
MP,ACHAT,4.74,67.53500366210938,Baisse,53.53,Basic Materials,9372716.9,0.0,2025-08-20 21:03:20
MRK,ACHAT,6.476,84.59500122070312,Hausse,59.28,Healthcare,11484362.3,0.0,2025-08-20 21:03:20
NBIX,ACHAT,8.006,132.14500427246094,Hausse,54.63,Healthcare,938882.07,60.0,2025-08-20 21:03:20
NEM,ACHAT,4.436,68.81999969482422,Hausse,64.09,Basic Materials,11069195.43,0.0,2025-08-20 21:03:20
NIO,ACHAT,7.41,5.074999809265137,Hausse,61.05,Consumer Cyclical,72019437.8,100.0,2025-08-20 21:03:20
NKE,ACHAT,6.343,76.36000061035156,Hausse,57.15,Consumer Cyclical,10443056.4,100.0,2025-08-20 21:03:20
NOVN.SW,ACHAT,8.48,102.36000061035156,Hausse,70.18,Healthcare,2790444.43,100.0,2025-08-20 21:03:20
NTRA,ACHAT,6.476,159.25999450683594,Hausse,57.91,Healthcare,1519721.6,100.0,2025-08-20 21:03:20
NVDA,ACHAT,6.99,172.7100067138672,Baisse,50.32,Technology,158735609.67,66.66666666666666,2025-08-20 21:03:20
NXE,ACHAT,4.17,6.375,Baisse,41.38,Energy,6999902.03,75.0,2025-08-20 21:03:20
O,ACHAT,7.88,59.79719924926758,Hausse,65.35,Real Estate,5096104.53,0.0,2025-08-20 21:03:20
OKTA,ACHAT,7.148,90.53500366210938,Baisse,42.23,Technology,3250691.5,75.0,2025-08-20 21:03:20
PANW,ACHAT,5.61,181.55999755859375,Hausse,48.24,Technology,10423470.0,0.0,2025-08-20 21:03:20
PAYX,ACHAT,8.978,138.6199951171875,Baisse,43.46,Technology,2070870.5,0.0,2025-08-20 21:03:20
PBR,ACHAT,3.65,11.939900398254395,Baisse,40.85,Energy,22000507.33,66.66666666666666,2025-08-20 21:03:20
PFE,ACHAT,6.23,25.415000915527344,Hausse,60.88,Healthcare,42320292.7,0.0,2025-08-20 21:03:20
PLD,ACHAT,6.482,109.87000274658203,Hausse,56.46,Real Estate,3972650.13,100.0,2025-08-20 21:03:20
PLTR,ACHAT,8.335,152.74600219726562,Baisse,43.63,Technology,67040826.83,83.33333333333334,2025-08-20 21:03:20
PNR,ACHAT,2.988,105.11000061035156,Hausse,52.83,Industrials,1769996.97,100.0,2025-08-20 21:03:20
PSA,ACHAT,6.482,287.07000732421875,Hausse,51.83,Real Estate,853132.73,0.0,2025-08-20 21:03:20
QCOM,ACHAT,5.09,154.25999450683594,Baisse,49.93,Technology,7915821.57,0.0,2025-08-20 21:03:20
RBLX,ACHAT,3.22,117.9800033569336,Baisse,48.84,Communication Services,9541188.37,66.66666666666666,2025-08-20 21:03:20
RBRK,ACHAT,8.03,83.53500366210938,Baisse,44.5,Technology,2977954.73,66.66666666666666,2025-08-20 21:03:20
REGN,ACHAT,6.95,588.6849975585938,Hausse,61.34,Healthcare,957589.07,100.0,2025-08-20 21:03:20
RGEN,ACHAT,7.05,121.31999969482422,Hausse,50.17,Healthcare,918374.6,66.66666666666666,2025-08-20 21:03:20
RGTI,ACHAT,8.03,14.545000076293945,Baisse,47.28,Technology,43565878.77,100.0,2025-08-20 21:03:20
RIO.L,ACHAT,5.8,4491.0,Baisse,49.1,Basic Materials,3183122.6,0.0,2025-08-20 21:03:20
RIVN,ACHAT,6.1,11.962800025939941,Baisse,40.93,Consumer Cyclical,39497532.3,0.0,2025-08-20 21:03:20
RKLB,ACHAT,5.76,39.834999084472656,Baisse,43.77,Industrials,20739302.3,66.66666666666666,2025-08-20 21:03:20
RMAX,ACHAT,4.82,8.5600004196167,Hausse,54.05,Real Estate,266068.17,0.0,2025-08-20 21:03:20
ROG.SW,ACHAT,6.23,262.3999938964844,Hausse,58.73,Healthcare,854949.17,0.0,2025-08-20 21:03:20
RR.L,ACHAT,5.2,1026.0,Baisse,49.92,Industrials,30293838.7,66.66666666666666,2025-08-20 21:03:20
SAN.PA,ACHAT,6.23,87.02999877929688,Hausse,60.91,Healthcare,1750994.07,0.0,2025-08-20 21:03:20
SBRA,ACHAT,7.88,19.3799991607666,Hausse,70.59,Real Estate,2577691.23,0.0,2025-08-20 21:03:20
SFL,ACHAT,4.72,8.055000305175781,Baisse,36.77,Industrials,1336720.67,100.0,2025-08-20 21:03:20
SHOP,ACHAT,4.598,137.0449981689453,Hausse,54.96,Technology,9012437.07,100.0,2025-08-20 21:03:20
SMSN.L,ACHAT,2.99,1253.0,Baisse,53.77,Technology,9373.1,77.77777777777779,2025-08-20 21:03:20
SNY,ACHAT,6.476,50.74599838256836,Hausse,64.04,Healthcare,1949044.1,100.0,2025-08-20 21:03:20
T,ACHAT,4.29,29.294599533081055,Hausse,74.98,Communication Services,23275916.97,75.0,2025-08-20 21:03:20
TMO,ACHAT,5.51,493.8999938964844,Hausse,67.18,Healthcare,2159291.17,100.0,2025-08-20 21:03:20
UDR,ACHAT,5.99,38.685001373291016,Baisse,46.01,Real Estate,2180310.0,0.0,2025-08-20 21:03:20
URBN,ACHAT,5.98,73.02999877929688,Baisse,45.56,Consumer Cyclical,1639503.93,100.0,2025-08-20 21:03:20
VEEV,ACHAT,4.732,280.8550109863281,Baisse,50.13,Healthcare,1140271.03,0.0,2025-08-20 21:03:20
VICI,ACHAT,11.31,32.8849983215332,Hausse,50.96,Real Estate,6355180.6,0.0,2025-08-20 21:03:20
VKTX,ACHAT,2.685,25.795000076293945,Baisse,38.11,Healthcare,6787743.87,60.0,2025-08-20 21:03:20
VNA.DE,ACHAT,6.95,27.989999771118164,Baisse,46.75,Real Estate,1768691.73,0.0,2025-08-20 21:03:20
WDAY,ACHAT,6.13,228.5800018310547,Hausse,48.74,Technology,2840346.5,0.0,2025-08-20 21:03:20
WELL,ACHAT,9.605,165.58999633789062,Hausse,58.96,Real Estate,2296450.23,0.0,2025-08-20 21:03:20
WPM,ACHAT,5.84,93.0,Baisse,49.39,Basic Materials,1829658.5,0.0,2025-08-20 21:03:20
XOM,ACHAT,10.92,108.8550033569336,Hausse,53.44,Energy,15195855.13,0.0,2025-08-20 21:03:20
XYL,ACHAT,5.035,141.82000732421875,Hausse,62.56,Industrials,1081750.37,0.0,2025-08-20 21:03:20
ZM,ACHAT,8.03,71.97000122070312,Baisse,43.83,Technology,3006906.43,66.66666666666666,2025-08-20 21:03:20
ZS,ACHAT,8.978,274.07000732421875,Baisse,42.84,Technology,1571681.9,100.0,2025-08-20 21:03:20
